Timestamp,Data_Row
2025-12-24 05:18:03,RVR RWY29RMID  :P2000 M
2025-12-24 05:18:03,RVR RWY11L     :P2000 M
2025-12-24 05:18:03,RVR RWY29L     :P2000 M
2025-12-24 05:18:03,RVR RWY29LMID  :P2000 M
2025-12-24 05:18:03,RVR RWY11R     :P2000 M
2025-12-24 05:18:03,CURRENT WEATHER :BR
2025-12-24 05:18:03,TREND FOR NEXT 2 HOURS:
2025-12-24 05:18:03,NOSIG=
2025-12-24 06:21:50,DELHI AIRPORT
2025-12-24 06:21:50,TEMPRATURE:  19°C
2025-12-24 06:21:50,CURRENT VISIBILITY
2025-12-24 06:21:50,AT I.G.I. AIRPORT
2025-12-24 06:21:50,DATE TIME(DDHHMM) : 240600UTC
2025-12-24 06:21:50,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 06:21:50,GEN. VIS.      :2700 M
2025-12-24 06:21:50,RVR RWY28      : M
2025-12-24 06:21:50,RVR RWY28MID   : M
2025-12-24 06:21:50,RVR RWY10      : M
2025-12-24 06:21:50,RVR RWY27      : M
2025-12-24 06:21:50,RVR RWY29R     : M
2025-12-24 06:21:50,RVR RWY29RMID  : M
2025-12-24 06:21:50,RVR RWY11L     : M
2025-12-24 06:21:50,RVR RWY29L     : M
2025-12-24 06:21:50,RVR RWY29LMID  : M
2025-12-24 06:21:50,RVR RWY11R     : M
2025-12-24 06:21:50,CURRENT WEATHER :HZ
2025-12-24 06:21:50,TREND FOR NEXT 2 HOURS:
2025-12-24 06:21:50,BECMG VIS 3000M IN HZ=
2025-12-24 07:17:55,DELHI AIRPORT
2025-12-24 07:17:55,TEMPRATURE:  20°C
2025-12-24 07:17:55,CURRENT VISIBILITY
2025-12-24 07:17:55,AT I.G.I. AIRPORT
2025-12-24 07:17:55,DATE TIME(DDHHMM) : 240700UTC
2025-12-24 07:17:55,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 07:17:55,GEN. VIS.      :4000 M
2025-12-24 07:17:55,RVR RWY28      : M
2025-12-24 07:17:55,RVR RWY28MID   : M
2025-12-24 07:17:55,RVR RWY10      : M
2025-12-24 07:17:55,RVR RWY27      : M
2025-12-24 07:17:55,RVR RWY29R     : M
2025-12-24 07:17:55,RVR RWY29RMID  : M
2025-12-24 07:17:55,RVR RWY11L     : M
2025-12-24 07:17:55,RVR RWY29L     : M
2025-12-24 07:17:55,RVR RWY29LMID  : M
2025-12-24 07:17:55,RVR RWY11R     : M
2025-12-24 07:17:55,CURRENT WEATHER :HZ
2025-12-24 07:17:55,TREND FOR NEXT 2 HOURS:
2025-12-24 07:17:55,NOSIG=
2025-12-24 08:19:28,DELHI AIRPORT
2025-12-24 08:19:28,TEMPRATURE:  21°C
2025-12-24 08:19:28,CURRENT VISIBILITY
2025-12-24 08:19:28,AT I.G.I. AIRPORT
2025-12-24 08:19:28,DATE TIME(DDHHMM) : 240800UTC
2025-12-24 08:19:28,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 08:19:28,GEN. VIS.      :4000 M
2025-12-24 08:19:28,RVR RWY28      : M
2025-12-24 08:19:28,RVR RWY28MID   : M
2025-12-24 08:19:28,RVR RWY10      : M
2025-12-24 08:19:28,RVR RWY27      : M
2025-12-24 08:19:28,RVR RWY29R     : M
2025-12-24 08:19:28,RVR RWY29RMID  : M
2025-12-24 08:19:28,RVR RWY11L     : M
2025-12-24 08:19:28,RVR RWY29L     : M
2025-12-24 08:19:28,RVR RWY29LMID  : M
2025-12-24 08:19:28,RVR RWY11R     : M
2025-12-24 08:19:28,CURRENT WEATHER :HZ
2025-12-24 08:19:28,TREND FOR NEXT 2 HOURS:
2025-12-24 08:19:28,NOSIG=
2025-12-24 09:17:14,DELHI AIRPORT
2025-12-24 09:17:14,TEMPRATURE:  22°C
2025-12-24 09:17:14,CURRENT VISIBILITY
2025-12-24 09:17:14,AT I.G.I. AIRPORT
2025-12-24 09:17:14,DATE TIME(DDHHMM) : 240900UTC
2025-12-24 09:17:14,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 09:17:14,GEN. VIS.      :5000 M
2025-12-24 09:17:14,RVR RWY28      : M
2025-12-24 09:17:14,RVR RWY28MID   : M
2025-12-24 09:17:14,RVR RWY10      : M
2025-12-24 09:17:14,RVR RWY27      : M
2025-12-24 09:17:14,RVR RWY29R     : M
2025-12-24 09:17:14,RVR RWY29RMID  : M
2025-12-24 09:17:14,RVR RWY11L     : M
2025-12-24 09:17:14,RVR RWY29L     : M
2025-12-24 09:17:14,RVR RWY29LMID  : M
2025-12-24 09:17:14,RVR RWY11R     : M
2025-12-24 09:17:14,CURRENT WEATHER :HZ
2025-12-24 09:17:14,TREND FOR NEXT 2 HOURS:
2025-12-24 09:17:14,NOSIG=
2025-12-24 10:14:25,DELHI AIRPORT
2025-12-24 10:14:25,TEMPRATURE:  21°C
2025-12-24 10:14:25,CURRENT VISIBILITY
2025-12-24 10:14:25,AT I.G.I. AIRPORT
2025-12-24 10:14:25,DATE TIME(DDHHMM) : 241000UTC
2025-12-24 10:14:25,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 10:14:25,GEN. VIS.      :6 KM
2025-12-24 10:14:25,RVR RWY28      : M
2025-12-24 10:14:25,RVR RWY28MID   : M
2025-12-24 10:14:25,RVR RWY10      : M
2025-12-24 10:14:25,RVR RWY27      : M
2025-12-24 10:14:25,RVR RWY29R     : M
2025-12-24 10:14:25,RVR RWY29RMID  : M
2025-12-24 10:14:25,RVR RWY11L     : M
2025-12-24 10:14:25,RVR RWY29L     : M
2025-12-24 10:14:25,RVR RWY29LMID  : M
2025-12-24 10:14:25,RVR RWY11R     : M
2025-12-24 10:14:25,CURRENT WEATHER :
2025-12-24 10:14:25,TREND FOR NEXT 2 HOURS:
2025-12-24 10:14:25,NOSIG=
2025-12-24 11:12:37,DELHI AIRPORT
2025-12-24 11:12:37,TEMPRATURE:  21°C
2025-12-24 11:12:37,CURRENT VISIBILITY
2025-12-24 11:12:37,AT I.G.I. AIRPORT
2025-12-24 11:12:37,DATE TIME(DDHHMM) : 241100UTC
2025-12-24 11:12:37,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 11:12:37,GEN. VIS.      :6 KM
2025-12-24 11:12:37,RVR RWY28      : M
2025-12-24 11:12:37,RVR RWY28MID   : M
2025-12-24 11:12:37,RVR RWY10      : M
2025-12-24 11:12:37,RVR RWY27      : M
2025-12-24 11:12:37,RVR RWY29R     : M
2025-12-24 11:12:37,RVR RWY29RMID  : M
2025-12-24 11:12:37,RVR RWY11L     : M
2025-12-24 11:12:37,RVR RWY29L     : M
2025-12-24 11:12:37,RVR RWY29LMID  : M
2025-12-24 11:12:37,RVR RWY11R     : M
2025-12-24 11:12:37,CURRENT WEATHER :
2025-12-24 11:12:37,TREND FOR NEXT 2 HOURS:
2025-12-24 11:12:37,NOSIG=
2025-12-24 12:26:04,DELHI AIRPORT
2025-12-24 12:26:04,TEMPRATURE:  18°C
2025-12-24 12:26:04,CURRENT VISIBILITY
2025-12-24 12:26:04,AT I.G.I. AIRPORT
2025-12-24 12:26:04,DATE TIME(DDHHMM) : 241200UTC
2025-12-24 12:26:04,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 12:26:04,GEN. VIS.      :5000 M
2025-12-24 12:26:04,RVR RWY28      : M
2025-12-24 12:26:04,RVR RWY28MID   : M
2025-12-24 12:26:04,RVR RWY10      : M
2025-12-24 12:26:04,RVR RWY27      : M
2025-12-24 12:26:04,RVR RWY29R     : M
2025-12-24 12:26:04,RVR RWY29RMID  : M
2025-12-24 12:26:04,RVR RWY11L     : M
2025-12-24 12:26:04,RVR RWY29L     : M
2025-12-24 12:26:04,RVR RWY29LMID  : M
2025-12-24 12:26:04,RVR RWY11R     : M
2025-12-24 12:26:04,CURRENT WEATHER :HZ
2025-12-24 12:26:04,TREND FOR NEXT 2 HOURS:
2025-12-24 12:26:04,NOSIG=
2025-12-24 13:27:03,DELHI AIRPORT
2025-12-24 13:27:03,TEMPRATURE:  16°C
2025-12-24 13:27:03,CURRENT VISIBILITY
2025-12-24 13:27:03,AT I.G.I. AIRPORT
2025-12-24 13:27:03,DATE TIME(DDHHMM) : 241300UTC
2025-12-24 13:27:03,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 13:27:03,GEN. VIS.      :5000 M
2025-12-24 13:27:03,RVR RWY28      : M
2025-12-24 13:27:03,RVR RWY28MID   : M
2025-12-24 13:27:03,RVR RWY10      : M
2025-12-24 13:27:03,RVR RWY27      : M
2025-12-24 13:27:03,RVR RWY29R     : M
2025-12-24 13:27:03,RVR RWY29RMID  : M
2025-12-24 13:27:03,RVR RWY11L     : M
2025-12-24 13:27:03,RVR RWY29L     : M
2025-12-24 13:27:03,RVR RWY29LMID  : M
2025-12-24 13:27:03,RVR RWY11R     : M
2025-12-24 13:27:03,CURRENT WEATHER :HZ
2025-12-24 13:27:03,TREND FOR NEXT 2 HOURS:
2025-12-24 13:27:03,NOSIG=
2025-12-24 14:13:16,DELHI AIRPORT
2025-12-24 14:13:16,TEMPRATURE:  14°C
2025-12-24 14:13:16,CURRENT VISIBILITY
2025-12-24 14:13:16,AT I.G.I. AIRPORT
2025-12-24 14:13:16,DATE TIME(DDHHMM) : 241400UTC
2025-12-24 14:13:16,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 14:13:16,GEN. VIS.      :5000 M
2025-12-24 14:13:16,RVR RWY28      : M
2025-12-24 14:13:16,RVR RWY28MID   : M
2025-12-24 14:13:16,RVR RWY10      : M
2025-12-24 14:13:16,RVR RWY27      : M
2025-12-24 14:13:16,RVR RWY29R     : M
2025-12-24 14:13:16,RVR RWY29RMID  : M
2025-12-24 14:13:16,RVR RWY11L     : M
2025-12-24 14:13:16,RVR RWY29L     : M
2025-12-24 14:13:16,RVR RWY29LMID  : M
2025-12-24 14:13:16,RVR RWY11R     : M
2025-12-24 14:13:16,CURRENT WEATHER :HZ
2025-12-24 14:13:16,TREND FOR NEXT 2 HOURS:
2025-12-24 14:13:16,NOSIG=
2025-12-24 15:14:02,DELHI AIRPORT
2025-12-24 15:14:02,TEMPRATURE:  13°C
2025-12-24 15:14:02,CURRENT VISIBILITY
2025-12-24 15:14:02,AT I.G.I. AIRPORT
2025-12-24 15:14:02,DATE TIME(DDHHMM) : 241500UTC
2025-12-24 15:14:02,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 15:14:02,GEN. VIS.      :4500 M
2025-12-24 15:14:02,RVR RWY28      : M
2025-12-24 15:14:02,RVR RWY28MID   : M
2025-12-24 15:14:02,RVR RWY10      : M
2025-12-24 15:14:02,RVR RWY27      : M
2025-12-24 15:14:02,RVR RWY29R     : M
2025-12-24 15:14:02,RVR RWY29RMID  : M
2025-12-24 15:14:02,RVR RWY11L     : M
2025-12-24 15:14:02,RVR RWY29L     : M
2025-12-24 15:14:02,RVR RWY29LMID  : M
2025-12-24 15:14:02,RVR RWY11R     : M
2025-12-24 15:14:02,CURRENT WEATHER :HZ
2025-12-24 15:14:02,TREND FOR NEXT 2 HOURS:
2025-12-24 15:14:02,NOSIG=
2025-12-24 17:11:32,DELHI AIRPORT
2025-12-24 17:11:32,TEMPRATURE:  13°C
2025-12-24 17:11:32,CURRENT VISIBILITY
2025-12-24 17:11:32,AT I.G.I. AIRPORT
2025-12-24 17:11:32,DATE TIME(DDHHMM) : 241700UTC
2025-12-24 17:11:32,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 17:11:32,GEN. VIS.      :4000 M
2025-12-24 17:11:32,RVR RWY28      : M
2025-12-24 17:11:32,RVR RWY28MID   : M
2025-12-24 17:11:32,RVR RWY10      : M
2025-12-24 17:11:32,RVR RWY27      : M
2025-12-24 17:11:32,RVR RWY29R     : M
2025-12-24 17:11:32,RVR RWY29RMID  : M
2025-12-24 17:11:32,RVR RWY11L     : M
2025-12-24 17:11:32,RVR RWY29L     : M
2025-12-24 17:11:32,RVR RWY29LMID  : M
2025-12-24 17:11:32,RVR RWY11R     : M
2025-12-24 17:11:32,CURRENT WEATHER :HZ
2025-12-24 17:11:32,TREND FOR NEXT 2 HOURS:
2025-12-24 17:11:32,NOSIG=
2025-12-24 18:19:17,DELHI AIRPORT
2025-12-24 18:19:17,TEMPRATURE:  12°C
2025-12-24 18:19:17,CURRENT VISIBILITY
2025-12-24 18:19:17,AT I.G.I. AIRPORT
2025-12-24 18:19:17,DATE TIME(DDHHMM) : 241800UTC
2025-12-24 18:19:17,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 18:19:17,GEN. VIS.      :3800 M
2025-12-24 18:19:17,RVR RWY28      : M
2025-12-24 18:19:17,RVR RWY28MID   : M
2025-12-24 18:19:17,RVR RWY10      : M
2025-12-24 18:19:17,RVR RWY27      : M
2025-12-24 18:19:17,RVR RWY29R     : M
2025-12-24 18:19:17,RVR RWY29RMID  : M
2025-12-24 18:19:17,RVR RWY11L     : M
2025-12-24 18:19:17,RVR RWY29L     : M
2025-12-24 18:19:17,RVR RWY29LMID  : M
2025-12-24 18:19:17,RVR RWY11R     : M
2025-12-24 18:19:17,CURRENT WEATHER :BR
2025-12-24 18:19:17,TREND FOR NEXT 2 HOURS:
2025-12-24 18:19:17,NOSIG=
2025-12-24 19:10:29,DELHI AIRPORT
2025-12-24 19:10:29,TEMPRATURE:  11°C
2025-12-24 19:10:29,CURRENT VISIBILITY
2025-12-24 19:10:29,AT I.G.I. AIRPORT
2025-12-24 19:10:29,DATE TIME(DDHHMM) : 241900UTC
2025-12-24 19:10:29,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 19:10:29,GEN. VIS.      :3800 M
2025-12-24 19:10:29,RVR RWY28      : M
2025-12-24 19:10:29,RVR RWY28MID   : M
2025-12-24 19:10:29,RVR RWY10      : M
2025-12-24 19:10:29,RVR RWY27      : M
2025-12-24 19:10:29,RVR RWY29R     : M
2025-12-24 19:10:29,RVR RWY29RMID  : M
2025-12-24 19:10:29,RVR RWY11L     : M
2025-12-24 19:10:29,RVR RWY29L     : M
2025-12-24 19:10:29,RVR RWY29LMID  : M
2025-12-24 19:10:29,RVR RWY11R     : M
2025-12-24 19:10:29,CURRENT WEATHER :BR
2025-12-24 19:10:29,TREND FOR NEXT 2 HOURS:
2025-12-24 19:10:29,NOSIG=
2025-12-24 20:14:26,DELHI AIRPORT
2025-12-24 20:14:26,TEMPRATURE:  11°C
2025-12-24 20:14:26,CURRENT VISIBILITY
2025-12-24 20:14:26,AT I.G.I. AIRPORT
2025-12-24 20:14:26,DATE TIME(DDHHMM) : 242000UTC
2025-12-24 20:14:26,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 20:14:26,GEN. VIS.      :3500 M
2025-12-24 20:14:26,RVR RWY28      : M
2025-12-24 20:14:26,RVR RWY28MID   : M
2025-12-24 20:14:26,RVR RWY10      : M
2025-12-24 20:14:26,RVR RWY27      : M
2025-12-24 20:14:26,RVR RWY29R     : M
2025-12-24 20:14:26,RVR RWY29RMID  : M
2025-12-24 20:14:26,RVR RWY11L     : M
2025-12-24 20:14:26,RVR RWY29L     : M
2025-12-24 20:14:26,RVR RWY29LMID  : M
2025-12-24 20:14:26,RVR RWY11R     : M
2025-12-24 20:14:26,CURRENT WEATHER :BR
2025-12-24 20:14:26,TREND FOR NEXT 2 HOURS:
2025-12-24 20:14:26,NOSIG=
2025-12-24 21:11:42,DELHI AIRPORT
2025-12-24 21:11:42,TEMPRATURE:  10°C
2025-12-24 21:11:42,CURRENT VISIBILITY
2025-12-24 21:11:42,AT I.G.I. AIRPORT
2025-12-24 21:11:42,DATE TIME(DDHHMM) : 242100UTC
2025-12-24 21:11:42,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 21:11:42,GEN. VIS.      :3500 M
2025-12-24 21:11:42,RVR RWY28      : M
2025-12-24 21:11:42,RVR RWY28MID   : M
2025-12-24 21:11:42,RVR RWY10      : M
2025-12-24 21:11:42,RVR RWY27      : M
2025-12-24 21:11:42,RVR RWY29R     : M
2025-12-24 21:11:42,RVR RWY29RMID  : M
2025-12-24 21:11:42,RVR RWY11L     : M
2025-12-24 21:11:42,RVR RWY29L     : M
2025-12-24 21:11:42,RVR RWY29LMID  : M
2025-12-24 21:11:42,RVR RWY11R     : M
2025-12-24 21:11:42,CURRENT WEATHER :BR
2025-12-24 21:11:42,TREND FOR NEXT 2 HOURS:
2025-12-24 21:11:42,NOSIG=
2025-12-24 22:13:15,DELHI AIRPORT
2025-12-24 22:13:15,TEMPRATURE:  10°C
2025-12-24 22:13:15,CURRENT VISIBILITY
2025-12-24 22:13:15,AT I.G.I. AIRPORT
2025-12-24 22:13:15,DATE TIME(DDHHMM) : 242200UTC
2025-12-24 22:13:15,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 22:13:15,GEN. VIS.      :3200 M
2025-12-24 22:13:15,RVR RWY28      : M
2025-12-24 22:13:15,RVR RWY28MID   : M
2025-12-24 22:13:15,RVR RWY10      : M
2025-12-24 22:13:15,RVR RWY27      : M
2025-12-24 22:13:15,RVR RWY29R     : M
2025-12-24 22:13:15,RVR RWY29RMID  : M
2025-12-24 22:13:15,RVR RWY11L     : M
2025-12-24 22:13:15,RVR RWY29L     : M
2025-12-24 22:13:15,RVR RWY29LMID  : M
2025-12-24 22:13:15,RVR RWY11R     : M
2025-12-24 22:13:15,CURRENT WEATHER :BR
2025-12-24 22:13:15,TREND FOR NEXT 2 HOURS:
2025-12-24 22:13:15,BECMG VIS 3000M IN BR=
2025-12-24 23:12:47,DELHI AIRPORT
2025-12-24 23:12:47,TEMPRATURE:  10°C
2025-12-24 23:12:47,CURRENT VISIBILITY
2025-12-24 23:12:47,AT I.G.I. AIRPORT
2025-12-24 23:12:47,DATE TIME(DDHHMM) : 242300UTC
2025-12-24 23:12:47,( IST: TIME IN UTC + 0530 HRS )
2025-12-24 23:12:47,GEN. VIS.      :2800 M
2025-12-24 23:12:47,RVR RWY28      : M
2025-12-24 23:12:47,RVR RWY28MID   : M
2025-12-24 23:12:47,RVR RWY10      : M
2025-12-24 23:12:47,RVR RWY27      : M
2025-12-24 23:12:47,RVR RWY29R     : M
2025-12-24 23:12:47,RVR RWY29RMID  : M
2025-12-24 23:12:47,RVR RWY11L     : M
2025-12-24 23:12:47,RVR RWY29L     : M
2025-12-24 23:12:47,RVR RWY29LMID  : M
2025-12-24 23:12:47,RVR RWY11R     : M
2025-12-24 23:12:47,CURRENT WEATHER :BR
2025-12-24 23:12:47,TREND FOR NEXT 2 HOURS:
2025-12-24 23:12:47,NOSIG=
2025-12-25 01:01:42,DELHI AIRPORT
2025-12-25 01:01:42,TEMPRATURE:  09°C
2025-12-25 01:01:42,CURRENT VISIBILITY
2025-12-25 01:01:42,AT I.G.I. AIRPORT
2025-12-25 01:01:42,DATE TIME(DDHHMM) : 250100UTC
2025-12-25 01:01:42,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 01:01:42,GEN. VIS.      :2800 M
2025-12-25 01:01:42,RVR RWY28      : M
2025-12-25 01:01:42,RVR RWY28MID   : M
2025-12-25 01:01:42,RVR RWY10      : M
2025-12-25 01:01:42,RVR RWY27      : M
2025-12-25 01:01:42,RVR RWY29R     : M
2025-12-25 01:01:42,RVR RWY29RMID  : M
2025-12-25 01:01:42,RVR RWY11L     : M
2025-12-25 01:01:42,RVR RWY29L     : M
2025-12-25 01:01:42,RVR RWY29LMID  : M
2025-12-25 01:01:42,RVR RWY11R     : M
2025-12-25 01:01:42,CURRENT WEATHER :BR
2025-12-25 01:01:42,TREND FOR NEXT 2 HOURS:
2025-12-25 01:01:42,NOSIG=
2025-12-25 03:20:24,DELHI AIRPORT
2025-12-25 03:20:24,TEMPRATURE:  10°C
2025-12-25 03:20:24,CURRENT VISIBILITY
2025-12-25 03:20:24,AT I.G.I. AIRPORT
2025-12-25 03:20:24,DATE TIME(DDHHMM) : 250300UTC
2025-12-25 03:20:24,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 03:20:24,GEN. VIS.      :2500 M
2025-12-25 03:20:24,RVR RWY28      : M
2025-12-25 03:20:24,RVR RWY28MID   : M
2025-12-25 03:20:24,RVR RWY10      : M
2025-12-25 03:20:24,RVR RWY27      : M
2025-12-25 03:20:24,RVR RWY29R     : M
2025-12-25 03:20:24,RVR RWY29RMID  : M
2025-12-25 03:20:24,RVR RWY11L     : M
2025-12-25 03:20:24,RVR RWY29L     : M
2025-12-25 03:20:24,RVR RWY29LMID  : M
2025-12-25 03:20:24,RVR RWY11R     : M
2025-12-25 03:20:24,CURRENT WEATHER :BR
2025-12-25 03:20:24,TREND FOR NEXT 2 HOURS:
2025-12-25 03:20:24,NOSIG=
2025-12-25 04:31:27,DELHI AIRPORT
2025-12-25 04:31:27,TEMPRATURE:  15°C
2025-12-25 04:31:27,CURRENT VISIBILITY
2025-12-25 04:31:27,AT I.G.I. AIRPORT
2025-12-25 04:31:27,DATE TIME(DDHHMM) : 250430UTC
2025-12-25 04:31:27,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 04:31:27,GEN. VIS.      :2500 M
2025-12-25 04:31:27,RVR RWY28      : M
2025-12-25 04:31:27,RVR RWY28MID   : M
2025-12-25 04:31:27,RVR RWY10      : M
2025-12-25 04:31:27,RVR RWY27      : M
2025-12-25 04:31:27,RVR RWY29R     : M
2025-12-25 04:31:27,RVR RWY29RMID  : M
2025-12-25 04:31:27,RVR RWY11L     : M
2025-12-25 04:31:27,RVR RWY29L     : M
2025-12-25 04:31:27,RVR RWY29LMID  : M
2025-12-25 04:31:27,RVR RWY11R     : M
2025-12-25 04:31:27,CURRENT WEATHER :HZ
2025-12-25 04:31:27,TREND FOR NEXT 2 HOURS:
2025-12-25 04:31:27,NOSIG=
2025-12-25 05:17:32,DELHI AIRPORT
2025-12-25 05:17:32,TEMPRATURE:  16°C
2025-12-25 05:17:32,CURRENT VISIBILITY
2025-12-25 05:17:32,AT I.G.I. AIRPORT
2025-12-25 05:17:32,DATE TIME(DDHHMM) : 250500UTC
2025-12-25 05:17:32,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 05:17:32,GEN. VIS.      :2800 M
2025-12-25 05:17:32,RVR RWY28      : M
2025-12-25 05:17:32,RVR RWY28MID   : M
2025-12-25 05:17:32,RVR RWY10      : M
2025-12-25 05:17:32,RVR RWY27      : M
2025-12-25 05:17:32,RVR RWY29R     : M
2025-12-25 05:17:32,RVR RWY29RMID  : M
2025-12-25 05:17:32,RVR RWY11L     : M
2025-12-25 05:17:32,RVR RWY29L     : M
2025-12-25 05:17:32,RVR RWY29LMID  : M
2025-12-25 05:17:32,RVR RWY11R     : M
2025-12-25 05:17:32,CURRENT WEATHER :HZ
2025-12-25 05:17:32,TREND FOR NEXT 2 HOURS:
2025-12-25 05:17:32,BECMG VIS 3000M IN HZ=
2025-12-25 06:21:08,DELHI AIRPORT
2025-12-25 06:21:08,TEMPRATURE:  18°C
2025-12-25 06:21:08,CURRENT VISIBILITY
2025-12-25 06:21:08,AT I.G.I. AIRPORT
2025-12-25 06:21:08,DATE TIME(DDHHMM) : 250600UTC
2025-12-25 06:21:08,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 06:21:08,GEN. VIS.      :3000 M
2025-12-25 06:21:08,RVR RWY28      : M
2025-12-25 06:21:08,RVR RWY28MID   : M
2025-12-25 06:21:08,RVR RWY10      : M
2025-12-25 06:21:08,RVR RWY27      : M
2025-12-25 06:21:08,RVR RWY29R     : M
2025-12-25 06:21:08,RVR RWY29RMID  : M
2025-12-25 06:21:08,RVR RWY11L     : M
2025-12-25 06:21:08,RVR RWY29L     : M
2025-12-25 06:21:08,RVR RWY29LMID  : M
2025-12-25 06:21:08,RVR RWY11R     : M
2025-12-25 06:21:08,CURRENT WEATHER :HZ
2025-12-25 06:21:08,TREND FOR NEXT 2 HOURS:
2025-12-25 06:21:08,NOSIG=
2025-12-25 07:16:22,DELHI AIRPORT
2025-12-25 07:16:22,TEMPRATURE:  20°C
2025-12-25 07:16:22,CURRENT VISIBILITY
2025-12-25 07:16:22,AT I.G.I. AIRPORT
2025-12-25 07:16:22,DATE TIME(DDHHMM) : 250700UTC
2025-12-25 07:16:22,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 07:16:22,GEN. VIS.      :3500 M
2025-12-25 07:16:22,RVR RWY28      : M
2025-12-25 07:16:22,RVR RWY28MID   : M
2025-12-25 07:16:22,RVR RWY10      : M
2025-12-25 07:16:22,RVR RWY27      : M
2025-12-25 07:16:22,RVR RWY29R     : M
2025-12-25 07:16:22,RVR RWY29RMID  : M
2025-12-25 07:16:22,RVR RWY11L     : M
2025-12-25 07:16:22,RVR RWY29L     : M
2025-12-25 07:16:22,RVR RWY29LMID  : M
2025-12-25 07:16:22,RVR RWY11R     : M
2025-12-25 07:16:22,CURRENT WEATHER :HZ
2025-12-25 07:16:22,TREND FOR NEXT 2 HOURS:
2025-12-25 07:16:22,NOSIG=
2025-12-25 08:18:24,DELHI AIRPORT
2025-12-25 08:18:24,TEMPRATURE:  20°C
2025-12-25 08:18:24,CURRENT VISIBILITY
2025-12-25 08:18:24,AT I.G.I. AIRPORT
2025-12-25 08:18:24,DATE TIME(DDHHMM) : 250800UTC
2025-12-25 08:18:24,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 08:18:24,GEN. VIS.      :3500 M
2025-12-25 08:18:24,RVR RWY28      : M
2025-12-25 08:18:24,RVR RWY28MID   : M
2025-12-25 08:18:24,RVR RWY10      : M
2025-12-25 08:18:24,RVR RWY27      : M
2025-12-25 08:18:24,RVR RWY29R     : M
2025-12-25 08:18:24,RVR RWY29RMID  : M
2025-12-25 08:18:24,RVR RWY11L     : M
2025-12-25 08:18:24,RVR RWY29L     : M
2025-12-25 08:18:24,RVR RWY29LMID  : M
2025-12-25 08:18:24,RVR RWY11R     : M
2025-12-25 08:18:24,CURRENT WEATHER :HZ
2025-12-25 08:18:24,TREND FOR NEXT 2 HOURS:
2025-12-25 08:18:24,NOSIG=
2025-12-25 09:15:44,DELHI AIRPORT
2025-12-25 09:15:44,TEMPRATURE:  21°C
2025-12-25 09:15:44,CURRENT VISIBILITY
2025-12-25 09:15:44,AT I.G.I. AIRPORT
2025-12-25 09:15:44,DATE TIME(DDHHMM) : 250900UTC
2025-12-25 09:15:44,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 09:15:44,GEN. VIS.      :4000 M
2025-12-25 09:15:44,RVR RWY28      : M
2025-12-25 09:15:44,RVR RWY28MID   : M
2025-12-25 09:15:44,RVR RWY10      : M
2025-12-25 09:15:44,RVR RWY27      : M
2025-12-25 09:15:44,RVR RWY29R     : M
2025-12-25 09:15:44,RVR RWY29RMID  : M
2025-12-25 09:15:44,RVR RWY11L     : M
2025-12-25 09:15:44,RVR RWY29L     : M
2025-12-25 09:15:44,RVR RWY29LMID  : M
2025-12-25 09:15:44,RVR RWY11R     : M
2025-12-25 09:15:44,CURRENT WEATHER :HZ
2025-12-25 09:15:44,TREND FOR NEXT 2 HOURS:
2025-12-25 09:15:44,NOSIG=
2025-12-25 10:14:32,DELHI AIRPORT
2025-12-25 10:14:32,TEMPRATURE:  21°C
2025-12-25 10:14:32,CURRENT VISIBILITY
2025-12-25 10:14:32,AT I.G.I. AIRPORT
2025-12-25 10:14:32,DATE TIME(DDHHMM) : 251000UTC
2025-12-25 10:14:32,( IST: TIME IN UTC + 0530 HRS )
2025-12-25 10:14:32,GEN. VIS.      :4000 M
2025-12-25 10:14:32,RVR RWY28      : M
2025-12-25 10:14:32,RVR RWY28MID   : M
2025-12-25 10:14:32,RVR RWY10      : M
2025-12-25 10:14:32,RVR RWY27      : M
2025-12-25 10:14:32,RVR RWY29R     : M
2025-12-25 10:14:32,RVR RWY29RMID  : M
